Respondent_ID,Age,Annual_Income,Satisfaction_Score,Work_Hours_Per_Week,Spending_Score,Gender,Education_Level,Employment_Status
8257,46,47562,1.01,35,67.12,Female,Bachelor's Degree,Self-employed
8258,37,55028,1.72,35,93.99,Male,Associate Degree,Student
8259,31,64156,4.3,37,37.99,Female,Master's Degree,Employed
8260,37,63868,4.21,54,78.62,Male,Bachelor's Degree,Employed
8261,29,53499,2.36,61,58.76,Female,Doctorate,Employed
8262,52,47583,3.67,35,64.61,Male,Bachelor's Degree,Self-employed
8263,33,80360,3.03,43,54.75,Non-binary,Bachelor's Degree,Retired
8264,34,48503,4.62,31,77.92,Prefer not to say,Bachelor's Degree,Employed
8265,18,43374,1.23,47,4.2,Male,Doctorate,Self-employed
8266,33,40312,4.25,35,8.05,Male,Bachelor's Degree,Student
8267,43,24097,1.68,32,9.59,Prefer not to say,Master's Degree,Student
8268,24,62324,2.57,60,28.87,Non-binary,Doctorate,Unemployed
8269,27,20000,1.77,26,59.11,Non-binary,Master's Degree,Self-employed
8270,42,49914,3.81,15,64.56,Female,Master's Degree,Employed
8271,20,46927,3.71,47,71.26,Non-binary,Master's Degree,Self-employed
8272,45,83599,3.19,36,28.08,Prefer not to say,Doctorate,Self-employed
8273,29,22525,3.79,33,65.02,Male,Associate Degree,Retired
8274,31,36483,3.56,67,11.77,Prefer not to say,Doctorate,Unemployed
8275,23,47958,4.11,47,1,Female,Bachelor's Degree,Self-employed
8276,38,47037,1.96,39,69.47,Male,Master's Degree,Employed
8277,59,41756,2.72,32,71.56,Female,Bachelor's Degree,Unemployed
8278,42,48785,1.61,44,62.21,Female,Master's Degree,Student
8279,26,31106,2.72,22,25.89,Non-binary,Master's Degree,Self-employed
8280,46,55357,3.81,34,92.75,Male,Bachelor's Degree,Retired
8281,31,20000,3.77,39,87.57,Female,High School,Employed
8282,48,49613,3.84,42,51.55,Female,Master's Degree,Self-employed
8283,43,40994,2.24,38,98.91,Female,High School,Retired
8284,18,65244,3.65,33,29.86,Prefer not to say,Doctorate,Student
8285,24,76329,2.47,49,49.11,Female,Master's Degree,Self-employed
8286,44,45034,4.78,23,92.79,Non-binary,Master's Degree,Retired
8287,36,70860,2.37,37,46.21,Non-binary,Doctorate,Employed
8288,24,45258,3.41,34,47.1,Male,Bachelor's Degree,Employed
8289,28,35508,4,50,7.94,Female,Bachelor's Degree,Student
8290,18,76188,4.63,35,21.13,Male,High School,Unemployed
8291,34,57811,2.75,44,15.79,Male,Doctorate,Self-employed
8292,57,50066,2.44,43,56.53,Non-binary,Master's Degree,Retired
8293,43,60307,2.72,21,31.85,Female,High School,Student
8294,56,54113,2.29,39,7.7,Non-binary,Bachelor's Degree,Student
8295,43,48961,3.62,22,51,Prefer not to say,Master's Degree,Retired
8296,45,30103,4.73,43,66.92,Female,Bachelor's Degree,Unemployed
8297,54,45941,1.5,32,73.65,Female,High School,Unemployed
8298,38,59348,3.24,51,83.75,Male,Bachelor's Degree,Student
8299,33,48158,4.59,38,48.2,Male,Bachelor's Degree,Student
8300,45,63534,1.4,32,39.06,Non-binary,Doctorate,Student
8301,49,55754,2.98,51,68.41,Prefer not to say,High School,Student
8302,30,36827,4.46,31,1.34,Non-binary,Master's Degree,Student
8303,27,30212,4.6,48,63.35,Prefer not to say,Bachelor's Degree,Self-employed
8304,36,47642,3.06,44,40.57,Female,Bachelor's Degree,Self-employed
8305,43,42136,1.1,36,45.29,Male,Associate Degree,Self-employed
8306,42,55044,1.42,26,29.63,Male,High School,Employed
8307,20,39227,3.35,52,12.73,Female,High School,Self-employed
8308,54,40769,1.5,45,40.14,Prefer not to say,Master's Degree,Self-employed
8309,28,65796,1.6,32,30.82,Non-binary,Doctorate,Unemployed
8310,32,52223,4.09,42,96.01,Female,Master's Degree,Student
8311,25,39459,4,50,94.35,Male,High School,Retired
8312,61,50264,4.37,41,64.39,Prefer not to say,Bachelor's Degree,Unemployed
8313,37,70683,1.42,42,90.37,Non-binary,Doctorate,Employed
8314,26,54406,1.79,50,75.13,Female,Doctorate,Unemployed
8315,43,58894,4.33,55,34.59,Male,High School,Retired
8316,42,38716,3.88,38,60.39,Prefer not to say,High School,Unemployed
8317,33,65396,4.22,26,22.03,Non-binary,Master's Degree,Unemployed
8318,43,84771,4.96,26,68.72,Female,Associate Degree,Self-employed
8319,26,38127,4.46,33,4.48,Non-binary,High School,Employed
8320,30,32271,3.08,30,83.13,Female,High School,Self-employed
8321,18,52633,2.24,23,58.32,Prefer not to say,Master's Degree,Retired
8322,21,63132,3.28,58,5.84,Male,High School,Employed
8323,53,48629,3.55,45,87.18,Female,Master's Degree,Retired
8324,51,34201,2.34,34,87.77,Female,High School,Retired
8325,35,48371,4.08,39,85.28,Prefer not to say,Bachelor's Degree,Unemployed
8326,51,58971,1.37,22,77.43,Prefer not to say,High School,Unemployed
8327,33,43894,4.12,51,67.79,Male,Associate Degree,Unemployed
8328,32,59108,1.13,20,39.69,Prefer not to say,Doctorate,Unemployed
8329,35,67470,2.99,45,13.63,Non-binary,Master's Degree,Employed
8330,33,53603,4.45,21,28.88,Non-binary,Associate Degree,Self-employed
8331,32,49580,1.35,35,34.71,Male,Master's Degree,Employed
8332,46,62440,3.07,52,35.81,Male,Associate Degree,Unemployed
8333,36,37158,1.64,23,56.55,Prefer not to say,Master's Degree,Student
8334,42,35679,4.58,38,20.84,Non-binary,Master's Degree,Retired
8335,45,46001,4.33,46,18.97,Prefer not to say,Doctorate,Unemployed
8336,38,42621,4.74,44,71.7,Male,High School,Unemployed
8337,25,37949,4.5,40,0.75,Non-binary,Master's Degree,Retired
8338,21,77457,3.95,44,14.95,Male,Master's Degree,Retired
8339,36,82579,1.74,33,43.5,Male,Doctorate,Self-employed
8340,33,44694,2.21,59,14.91,Prefer not to say,Master's Degree,Employed
8341,35,51375,2.99,23,95.98,Male,Master's Degree,Retired
8342,34,47182,3.36,51,67.01,Prefer not to say,Bachelor's Degree,Employed
8343,60,66612,4.13,41,43.28,Male,Bachelor's Degree,Unemployed
8344,21,69584,1.91,46,11.23,Male,Bachelor's Degree,Student
8345,18,23341,1.51,47,38.52,Male,Doctorate,Student
8346,38,57140,2.93,45,65.06,Non-binary,Master's Degree,Self-employed
8347,31,30397,1.63,31,96.88,Male,Doctorate,Self-employed
8348,38,76374,3.77,37,47.27,Female,Doctorate,Self-employed
8349,40,56603,3.3,25,69.24,Non-binary,Associate Degree,Student
8350,47,37649,3.96,37,19.54,Female,High School,Retired
8351,19,46380,1.25,43,62.36,Male,Associate Degree,Retired
8352,29,45665,4.86,46,23.91,Non-binary,High School,Retired
8353,39,57876,1,43,19.81,Female,Associate Degree,Unemployed
8354,42,65628,2.3,22,50.92,Male,Master's Degree,Employed
8355,56,32776,3.72,34,21.17,Non-binary,Doctorate,Unemployed
8356,44,77581,1.18,33,72.13,Male,Associate Degree,Self-employed
8357,34,74085,1.33,26,93.73,Prefer not to say,Associate Degree,Self-employed
8358,26,36870,1.31,31,39.36,Prefer not to say,Master's Degree,Retired
8359,29,51092,3.33,40,32.25,Female,Doctorate,Unemployed
8360,29,75662,4.58,54,17.59,Non-binary,High School,Unemployed
8361,41,68493,3.22,30,39.04,Non-binary,Associate Degree,Retired
8362,37,44948,3.41,28,55.96,Non-binary,High School,Employed
8363,21,62215,2.38,34,37.3,Non-binary,Bachelor's Degree,Employed
8364,30,94957,1.07,43,62.31,Non-binary,Associate Degree,Unemployed
8365,43,51577,1.09,52,66.24,Female,Doctorate,Unemployed
8366,38,40510,4.55,39,9.78,Non-binary,Bachelor's Degree,Employed
8367,40,52586,1.41,25,69.78,Prefer not to say,Bachelor's Degree,Student
8368,38,53698,5,27,90.03,Prefer not to say,Associate Degree,Student
8369,51,42131,1.66,41,2.63,Non-binary,Associate Degree,Self-employed
8370,37,56624,3.7,49,55.14,Male,Bachelor's Degree,Unemployed
8371,31,31183,4.8,58,60.39,Non-binary,Associate Degree,Employed
8372,25,40016,2.45,28,70.98,Female,Doctorate,Retired
8373,37,61373,3.94,41,38.58,Prefer not to say,Doctorate,Retired
8374,18,23676,2.4,29,81.87,Prefer not to say,Bachelor's Degree,Student
8375,33,63547,2.22,31,53.99,Female,Associate Degree,Employed
8376,32,20000,1.81,30,40.89,Female,Bachelor's Degree,Student
8377,21,24030,4.28,36,71.93,Male,Doctorate,Student
8378,25,42515,2.03,31,92.74,Prefer not to say,Associate Degree,Unemployed
8379,43,54302,2.13,64,81.2,Non-binary,Doctorate,Unemployed
8380,37,69878,5,35,93.07,Female,Associate Degree,Employed
8381,36,50864,2.31,49,26.59,Non-binary,Master's Degree,Self-employed
8382,38,46301,2.69,33,11.85,Female,Doctorate,Unemployed
8383,35,58693,4.96,62,53.43,Female,High School,Self-employed
8384,47,36936,2.48,43,4.44,Prefer not to say,Associate Degree,Student
8385,36,52091,2.46,48,67.46,Female,Master's Degree,Student
8386,20,32008,4.31,34,24,Prefer not to say,Master's Degree,Employed
8387,51,51238,2.25,49,45.44,Male,Master's Degree,Employed
8388,38,48052,1.94,43,65.56,Prefer not to say,Doctorate,Student
8389,29,37935,2.69,36,48.31,Non-binary,High School,Self-employed
8390,22,52475,3.8,29,23.61,Non-binary,Master's Degree,Self-employed
8391,38,52378,1.17,37,88.04,Non-binary,Bachelor's Degree,Student
8392,33,67631,2.5,36,76.45,Non-binary,Associate Degree,Retired
8393,50,25915,2.38,48,60.11,Prefer not to say,Associate Degree,Retired
8394,31,48859,1.98,37,69.85,Prefer not to say,High School,Self-employed
8395,26,38596,3.62,20,41.53,Female,High School,Retired
8396,43,63046,2.16,46,37.59,Prefer not to say,Doctorate,Unemployed
8397,44,61308,3.43,52,16.01,Non-binary,Bachelor's Degree,Employed
8398,36,57618,3.02,23,80.36,Prefer not to say,Associate Degree,Employed
8399,41,39442,1.87,58,38.1,Male,Master's Degree,Retired
8400,34,63282,2.07,53,69.23,Male,Master's Degree,Student
8401,37,27048,1.68,33,29.99,Male,Associate Degree,Unemployed
8402,46,23970,1.23,28,79.6,Non-binary,Bachelor's Degree,Retired
8403,41,30861,3.48,50,10.52,Male,Bachelor's Degree,Student
8404,33,49497,3.69,26,62.5,Female,Master's Degree,Student
8405,48,60127,1.66,33,80.76,Male,Associate Degree,Self-employed
8406,18,20000,3.46,26,66.03,Non-binary,Master's Degree,Unemployed
8407,55,69841,4.93,40,69.61,Female,Doctorate,Unemployed
8408,18,51966,1.3,54,52.6,Male,Associate Degree,Self-employed
8409,28,26483,2.96,43,55.9,Prefer not to say,Bachelor's Degree,Student
8410,34,51514,3.93,50,6.59,Prefer not to say,Master's Degree,Student
8411,33,66387,1.18,36,25.08,Non-binary,High School,Retired
8412,45,58991,4.11,40,72.19,Non-binary,High School,Employed
8413,24,66486,4.92,27,94.54,Non-binary,Doctorate,Self-employed
8414,37,29506,1.35,39,54.18,Female,High School,Retired
8415,29,43789,4.29,32,72.56,Non-binary,Doctorate,Unemployed
8416,37,36129,2.51,38,68.36,Male,Doctorate,Unemployed
8417,34,75763,1.58,37,99.94,Male,Bachelor's Degree,Unemployed
8418,35,59590,2.97,36,79.5,Prefer not to say,Bachelor's Degree,Employed
8419,29,92705,1.29,61,62.76,Prefer not to say,Associate Degree,Self-employed
8420,29,42985,3.09,57,11.52,Male,Master's Degree,Employed
8421,37,39129,1.08,54,36.27,Prefer not to say,High School,Student
8422,44,47857,3.91,57,25.07,Non-binary,Master's Degree,Student
8423,29,70675,2.95,54,85.37,Non-binary,Master's Degree,Unemployed
8424,26,44508,2.84,39,44.62,Male,Doctorate,Self-employed
8425,41,51866,1.78,38,53.53,Female,High School,Retired
8426,34,51450,2.45,42,96.48,Female,Bachelor's Degree,Student
8427,43,50592,1.73,37,83.67,Female,Master's Degree,Retired
8428,25,40214,3.94,29,78.98,Prefer not to say,Doctorate,Retired
8429,18,47940,1.8,42,14.22,Female,Bachelor's Degree,Student
8430,29,47298,3.47,24,2.28,Non-binary,Doctorate,Retired
8431,27,49886,2.12,41,12.55,Female,Master's Degree,Retired
8432,34,64152,3.63,30,74.03,Male,Master's Degree,Retired
8433,28,76409,3.16,39,41.07,Prefer not to say,Master's Degree,Employed
8434,42,37393,2.69,41,11.75,Non-binary,High School,Self-employed
8435,32,44120,3.69,36,73.9,Non-binary,High School,Unemployed
8436,36,37624,2.66,23,19.46,Male,Master's Degree,Employed
8437,36,52806,4.29,28,58.9,Prefer not to say,High School,Retired
8438,36,41924,3.92,44,74.15,Male,Doctorate,Employed
8439,34,53596,3.16,34,60.81,Female,Doctorate,Employed
8440,40,66554,4.51,45,99.36,Prefer not to say,Associate Degree,Self-employed
8441,27,20000,4.32,40,43.42,Prefer not to say,Bachelor's Degree,Self-employed
8442,48,57376,3.13,38,31.18,Non-binary,Doctorate,Retired
8443,32,43097,1.27,43,20.12,Female,Bachelor's Degree,Employed
8444,21,56906,3.26,33,50.38,Female,Associate Degree,Self-employed
8445,36,36552,2.42,44,85.25,Non-binary,Associate Degree,Self-employed
8446,26,67943,3.16,35,94.69,Male,Bachelor's Degree,Employed
8447,41,63699,3.59,65,97.21,Non-binary,Master's Degree,Self-employed
8448,57,58525,3.58,28,53.14,Male,Bachelor's Degree,Student
8449,27,61898,3.69,36,60.53,Male,Doctorate,Self-employed
8450,38,38815,3.72,36,58.15,Prefer not to say,Bachelor's Degree,Retired
8451,18,40705,1.44,26,46.6,Female,Doctorate,Retired
8452,39,61286,1.77,47,15.22,Female,Doctorate,Unemployed
8453,26,38484,3.52,35,6.55,Female,Doctorate,Unemployed
8454,28,71684,2.63,16,43.66,Non-binary,Master's Degree,Employed
8455,23,45146,4.05,46,18.62,Non-binary,Master's Degree,Retired
8456,42,57528,1.5,33,88.67,Male,Associate Degree,Unemployed
8457,45,81488,1.77,38,76.17,Male,High School,Employed
8458,35,39406,3.23,46,61.84,Non-binary,Master's Degree,Unemployed
8459,26,51031,3,36,4.74,Prefer not to say,Master's Degree,Self-employed
8460,50,65812,2.07,36,62.22,Non-binary,Associate Degree,Student
8461,27,64269,2.63,64,62.11,Male,Associate Degree,Unemployed
8462,18,45082,1.14,18,43.92,Prefer not to say,Associate Degree,Self-employed
8463,39,42249,1.15,27,65.78,Male,Bachelor's Degree,Student
8464,23,46502,1.38,29,85.79,Non-binary,Doctorate,Unemployed
8465,44,71717,3.31,57,75.8,Female,Master's Degree,Retired
8466,31,45813,4.45,33,47.34,Prefer not to say,Doctorate,Student
8467,41,51171,2.04,42,26.23,Non-binary,High School,Self-employed
8468,49,43598,1.14,35,47.78,Prefer not to say,Associate Degree,Retired
8469,22,60583,3.83,46,94.6,Female,High School,Self-employed
8470,29,52332,4.42,39,82,Female,Associate Degree,Unemployed
8471,34,34948,1.55,42,2.7,Non-binary,Associate Degree,Self-employed
8472,50,35467,2.54,52,78.3,Male,High School,Employed
8473,28,20020,1.63,44,17.06,Prefer not to say,Doctorate,Self-employed
8474,29,37530,1.43,32,57.11,Prefer not to say,High School,Self-employed
8475,39,61909,3.59,43,80.65,Female,Bachelor's Degree,Retired
8476,29,69856,4.87,64,56.13,Non-binary,Master's Degree,Self-employed
8477,36,60283,3.71,45,40.39,Female,Master's Degree,Student
8478,19,58319,4.94,41,32.13,Female,Doctorate,Self-employed
8479,57,48102,2.74,26,30.51,Male,Doctorate,Unemployed
8480,21,61623,4.59,47,83.74,Female,Doctorate,Employed
8481,31,54294,1.82,48,82.51,Non-binary,High School,Employed
8482,34,77066,1.47,43,82.34,Female,High School,Self-employed
8483,54,48523,3.81,41,28.27,Non-binary,High School,Employed
8484,21,70145,2.49,68,79.89,Female,Associate Degree,Retired
8485,54,63111,2.27,48,3.66,Male,High School,Employed
8486,42,61031,3.69,52,20.65,Male,Master's Degree,Unemployed
8487,39,20000,2.33,40,51.45,Female,Master's Degree,Self-employed
8488,25,63937,3.29,38,40.67,Male,Associate Degree,Employed
8489,40,48087,2.2,46,11.19,Prefer not to say,High School,Unemployed
8490,27,43341,4.14,38,4.17,Prefer not to say,High School,Employed
8491,47,27756,2.25,39,61.12,Female,Bachelor's Degree,Unemployed
8492,25,49916,3.14,44,31.35,Female,Bachelor's Degree,Self-employed
8493,33,50503,1.09,34,1.6,Male,Master's Degree,Unemployed
8494,29,30454,4.17,42,43.09,Male,Doctorate,Employed
8495,25,27900,3.48,40,30.68,Female,Master's Degree,Unemployed
8496,42,57299,1.77,49,57.66,Non-binary,Associate Degree,Self-employed
8497,40,63075,1.86,33,92.98,Non-binary,High School,Unemployed
8498,47,52854,2.05,20,30.79,Prefer not to say,Bachelor's Degree,Retired
8499,18,67262,3.31,36,99.71,Male,Master's Degree,Employed
8500,45,48704,3.19,43,8.6,Male,Associate Degree,Unemployed
8501,60,49184,2.1,49,8.83,Prefer not to say,Doctorate,Retired
8502,30,36244,3.78,33,71.3,Non-binary,Master's Degree,Retired
8503,53,26596,4.56,45,74.86,Non-binary,High School,Student
8504,32,77819,1.17,51,42.29,Prefer not to say,High School,Unemployed
8505,21,66969,2.67,47,28.6,Female,Bachelor's Degree,Student
8506,31,29112,3.37,32,79.4,Male,Associate Degree,Retired
8507,45,52336,3.35,33,95.62,Female,Doctorate,Self-employed
8508,26,48499,1.08,44,98.99,Female,Doctorate,Unemployed
8509,28,45890,1.84,56,63.45,Non-binary,Associate Degree,Student
8510,40,43864,1.25,40,74.01,Female,Bachelor's Degree,Employed
8511,35,55719,3.28,38,82.22,Male,High School,Self-employed
8512,40,62272,3.58,26,79.89,Male,Doctorate,Student
8513,37,56035,1.64,36,99.34,Male,Associate Degree,Unemployed
8514,39,48192,2.33,32,81.04,Prefer not to say,Bachelor's Degree,Employed
8515,30,47641,2.32,40,66.26,Female,High School,Self-employed
8516,37,64052,4.28,24,37.62,Female,Associate Degree,Retired
8517,25,56951,1.78,36,59.8,Male,Bachelor's Degree,Student
8518,47,51090,3.19,29,88.04,Prefer not to say,Master's Degree,Self-employed
8519,28,49461,4.13,49,30.55,Prefer not to say,Associate Degree,Retired
8520,46,55179,4.32,31,3.07,Non-binary,Doctorate,Unemployed
8521,32,42974,3.67,34,32.72,Non-binary,Associate Degree,Unemployed
8522,37,62323,2.2,42,96.02,Male,High School,Retired
8523,30,33862,4.29,35,79.41,Female,Associate Degree,Self-employed
8524,24,43828,3.97,63,18.71,Female,High School,Student
8525,18,59166,3.82,49,1.2,Female,Bachelor's Degree,Unemployed
8526,24,33006,1.27,40,66.91,Prefer not to say,Master's Degree,Unemployed
8527,31,26404,1.17,43,57.9,Female,High School,Self-employed
8528,37,50946,3.78,16,8.3,Prefer not to say,Bachelor's Degree,Unemployed
8529,45,24553,4.78,52,96.6,Male,Bachelor's Degree,Employed
8530,30,30517,4.09,45,61.78,Female,Master's Degree,Retired
8531,26,61348,4.33,39,65.15,Prefer not to say,Doctorate,Student
8532,20,46928,3.18,45,85.36,Male,Doctorate,Self-employed
8533,39,69282,2.22,46,33.71,Male,Associate Degree,Employed
8534,48,31927,3.71,35,55.83,Prefer not to say,Doctorate,Unemployed
8535,47,48590,3.85,43,57.62,Prefer not to say,Associate Degree,Unemployed
8536,42,55993,3.7,50,96.74,Female,High School,Employed
8537,41,32442,4.79,44,13.15,Non-binary,High School,Unemployed
8538,51,65476,2.47,37,75.89,Female,Associate Degree,Retired
8539,38,57660,1.16,42,57.52,Non-binary,Master's Degree,Unemployed
8540,41,25860,4.63,53,84.54,Prefer not to say,Master's Degree,Student
8541,31,49433,1.64,47,83.2,Non-binary,Doctorate,Retired
8542,21,55789,3.79,28,1.2,Prefer not to say,High School,Self-employed
8543,28,41149,4.49,45,25.65,Male,High School,Retired
8544,34,27802,2.24,44,18.08,Non-binary,Master's Degree,Self-employed
8545,35,54176,4.32,51,46.17,Non-binary,Bachelor's Degree,Self-employed
8546,54,83168,2.33,40,90.53,Male,Master's Degree,Retired
8547,35,44195,4.18,36,0.5,Female,Master's Degree,Student
8548,46,73538,1.28,26,48.82,Non-binary,Bachelor's Degree,Unemployed
8549,30,38715,3.62,33,88.48,Prefer not to say,Doctorate,Retired
8550,31,53233,3.71,52,92.62,Female,Associate Degree,Self-employed
8551,21,61572,2.97,41,65.73,Male,Doctorate,Retired
8552,27,49873,3.75,39,82.98,Non-binary,Bachelor's Degree,Self-employed
8553,40,45533,4.69,52,32.41,Male,Bachelor's Degree,Self-employed
8554,35,60891,3.94,50,28.6,Male,Doctorate,Employed
8555,44,78371,4.85,32,4.91,Prefer not to say,Associate Degree,Student
8556,36,54508,2.79,52,50.32,Male,Doctorate,Student
8557,31,42259,3.11,23,45.58,Non-binary,High School,Self-employed
8558,56,47153,2.05,44,37.19,Male,High School,Self-employed
8559,34,87795,4.94,43,11.33,Female,High School,Unemployed
8560,46,52023,1.22,51,23.08,Male,Associate Degree,Self-employed
8561,30,41083,2.43,43,20.37,Non-binary,Associate Degree,Self-employed
8562,42,32823,2.19,37,94.4,Non-binary,Bachelor's Degree,Student
8563,44,22611,2.55,38,96.65,Non-binary,Master's Degree,Self-employed
8564,37,55453,4.67,66,0.34,Female,Associate Degree,Unemployed
8565,18,59819,2.47,40,17.05,Non-binary,Master's Degree,Employed
8566,35,44049,4.67,45,88.88,Female,High School,Employed
8567,47,49775,2.69,19,3.83,Male,High School,Unemployed
8568,40,32443,4.42,31,94.35,Female,Master's Degree,Self-employed
8569,39,51993,3.09,45,38.01,Male,Doctorate,Unemployed
